ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2023;C0042COAES;5200208009;794;794;794;794;794;794;794;794;794;794;794;794
2023;C0042COAES;5200501001;264.355,00;264.355,00;264.355,00;264.355,00;264.355,00;264.355,00;264.355,00;290.587,00;290.587,00;290.587,00;290.587,00;290.965,00
2023;C0042COAES;5200501002;90.000,00;0;0;0;0;0;0;0;0;0;0;0
2023;C0042COAES;5200501003;10.153,00;10.153,00;10.153,00;10.153,00;10.153,00;10.153,00;10.153,00;10.457,00;10.457,00;11.857,00;10.457,00;10.457,00
2023;C0042COAES;5200502001;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00;15.500,00
2023;C0042COAES;5200502002;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00;3.250,00
2023;C0042COAES;5200502007;8.110,00;5.850,00;5.850,00;6.800,00;5.850,00;5.850,00;6.360,00;6.360,00;5.850,00;6.300,00;5.850,00;6.350,00
2023;C0042COAES;5200502009;0;3.120,00;0;0;0;0;0;0;0;0;0;0
2023;C0042COAES;5200503002;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00
2023;C0042COAES;5200503003;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00;53.000,00
2023;C0042COAES;5200503004;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00;40.450,00
2023;C0042COAES;5200503005;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00;2.200,00
2023;C0042COAES;5200503009;60.000,00;0;0;0;0;0;0;0;0;0;0;0
2023;C0042COAES;5200504008;16.558,00;16.632,00;16.902,00;16.902,00;16.902,00;16.902,00;16.902,00;16.902,00;16.902,00;16.902,00;16.902,00;17.504,00
2023;C0042COAES;5200504018;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00;10.500,00
2023;C0042COAES;5200504019;22.042,00;22.042,00;22.042,00;22.042,00;22.042,00;22.889,00;22.889,00;23.339,00;23.339,00;23.339,00;23.339,00;23.339,00
2023;C0042COAES;5200504021;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00
2023;C0042COAES;5200504025;31.675,00;31.675,00;31.675,00;31.675,00;31.675,00;31.675,00;31.675,00;31.675,00;31.675,00;31.675,00;31.944,00;31.944,00
2023;C0042COAES;5200505002;385.930,00;0;0;0;0;0;0;0;0;0;0;0
2023;C0042COAPD;5200201001;11.102,00;11.102,00;11.102,00;11.102,00;11.882,00;11.882,00;11.882,00;11.882,00;11.882,00;11.882,00;11.882,00;11.882,00
2023;C0042COAPD;5200203001;611;611;611;611;663;663;663;663;663;663;663;663
2023;C0042COAPD;5200203002;182;182;182;182;195;195;195;195;195;195;195;195
2023;C0042COAPD;5200204001;923;923;923;923;988;988;988;988;988;988;988;988
2023;C0042COAPD;5200204002;273;273;273;273;286;286;286;286;286;286;286;286
2023;C0042COAPD;5200205001;3.029,00;3.029,00;3.029,00;3.029,00;3.237,00;3.237,00;3.237,00;3.237,00;3.237,00;3.237,00;3.237,00;3.237,00
2023;C0042COAPD;5200205002;221;221;221;221;234;234;234;234;234;234;234;234
2023;C0042COAPD;5200208003;26;26;26;26;26;26;26;26;26;26;26;26
2023;C0042COAPD;5200208004;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50;10.497,50
2023;C0042COAPD;5200208009;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00;4.333,00
2023;C0042COAUD;5200201001;25.440,00;25.440,00;25.440,00;25.440,00;27.221,00;27.221,00;27.221,00;27.221,00;27.221,00;27.221,00;27.221,00;27.221,00
2023;C0042COAUD;5200203001;1.413,00;1.413,00;1.413,00;1.413,00;1.512,00;1.512,00;1.512,00;1.512,00;1.512,00;1.512,00;1.512,00;1.512,00
2023;C0042COAUD;5200203002;499;499;499;499;534;534;534;534;534;534;534;534
2023;C0042COAUD;5200204001;2.120,00;2.120,00;2.120,00;2.120,00;2.268,00;2.268,00;2.268,00;2.268,00;2.268,00;2.268,00;2.268,00;2.268,00
2023;C0042COAUD;5200204002;748;748;748;748;801;801;801;801;801;801;801;801
2023;C0042COAUD;5200205001;6.945,00;6.945,00;6.945,00;6.945,00;7.431,00;7.431,00;7.431,00;7.431,00;7.431,00;7.431,00;7.431,00;7.431,00
2023;C0042COAUD;5200205002;2.035,00;2.035,00;2.035,00;2.035,00;2.178,00;2.178,00;2.178,00;2.178,00;2.178,00;2.178,00;2.178,00;2.178,00
2023;C0042COAUD;5200208001;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16;1.540,16
2023;C0042COAUD;5200208003;67;67;67;67;72;72;72;72;72;72;72;72
2023;C0042COAUD;5200208004;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50;2.422,50
2023;C0042COAUD;5200502005;17.500,00;0;0;0;0;0;17.500,00;0;0;0;0;0
2023;C0042COAUD;5200503001;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67;1.531,67
2023;C0042COAUD;5200503005;200;200;200;200;200;200;200;200;200;200;200;200
2023;C0042COAUD;5200504002;135.000,00;50.000,00;50.000,00;50.000,00;50.000,00;50.000,00;90.000,00;50.000,00;50.000,00;50.000,00;65.000,00;50.000,00
2023;C0042COAUD;5200504004;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00;9.100,00
2023;C0042COAUD;5200504012;3.000,00;0;0;0;0;0;3.000,00;0;0;0;0;0
2023;C0042COAUD;5200504020;114.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00;14.980,00
2023;C0042COCAF;5200206003;7.500,00;7.500,00;7.500,00;7.500,00;8.025,00;8.025,00;8.025,00;8.025,00;8.025,00;8.025,00;8.025,00;8.025,00
2023;C0042COCAF;5200206050;1.500,00;1.500,00;1.500,00;1.500,00;1.605,00;1.605,00;1.605,00;1.605,00;1.605,00;1.605,00;1.605,00;1.605,00
2023;C0042COCAF;5200208001;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71;1.264,71
2023;C0042COCAF;5200208003;20;20;20;20;21;21;21;21;21;21;21;21
2023;C0042COCAF;5200208004;807,5;807,5;807,5;807,5;807,5;807,5;807,5;807,5;807,5;807,5;807,5;807,5
2023;C0042COCAR;5200201001;36.084,00;36.084,00;36.084,00;36.084,00;38.610,00;38.610,00;38.610,00;38.610,00;38.610,00;38.610,00;38.610,00;38.610,00
2023;C0042COCAR;5200203001;2.005,00;2.005,00;2.005,00;2.005,00;2.145,00;2.145,00;2.145,00;2.145,00;2.145,00;2.145,00;2.145,00;2.145,00
2023;C0042COCAR;5200203002;708;708;708;708;757;757;757;757;757;757;757;757
2023;C0042COCAR;5200204001;3.007,00;3.007,00;3.007,00;3.007,00;3.216,00;3.216,00;3.216,00;3.216,00;3.216,00;3.216,00;3.216,00;3.216,00
2023;C0042COCAR;5200204002;1.061,00;1.061,00;1.061,00;1.061,00;1.134,00;1.134,00;1.134,00;1.134,00;1.134,00;1.134,00;1.134,00;1.134,00
