ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042BLPLL;5200410004;0;0;0;0;0;0;0;0;0;0;0;179,7
2019;C0042BLPLL;5200502003;485,12;4729,39;0;0;0;3300;3560,92;3824,47;3482,13;0;3645,03;3979,94
2019;C0042BLPLL;5200502004;6979,28;2815,31;4274,11;1616,77;4380,21;4393,85;3277,92;3060,86;3555,39;18016,5;14934,3;12034,98
2019;C0042BLPLL;5200503003;-2804,88;0;19842;-8,24;152,65;12,34;0;0;0;126;0;-13554,12
2019;C0042BLPLL;5200503004;0;0;0;1805,53;0;0;0;0;0;0;0;0
2019;C0042BLPLL;5200503005;24062,27;20231,87;1326,48;-69998;0;28172,29;19657,03;19086,87;19524,19;17773,21;17730,14;-12602,84
2019;C0042BLPLL;5200504002;2777,06;1363,98;1604,11;1429,93;0;2570,48;641,56;4207,97;2877,75;5470,55;4383;2787,89
2019;C0042BLPLL;5200504012;0;0;0;0;0;0;0;0;1500;190;0;0
2019;C0042BLPLL;5200504020;0;473,07;4359,34;-2,69;0;46592,01;0;0;4,01;2804,37;0;-198
2019;C0042BLPLL;5300202002;0;31,15;0;0;0;0;0;0;0;0;0;0
2019;C0042BLPLM;5200201001;5358,61;6182,82;6182,85;6862,96;6863,21;6862,46;6862,46;6863,32;6862,7;5152,61;7079,39;4955,95
2019;C0042BLPLM;5200201002;0;0;0;0;0;0;0;0;0;5,52;0;0
2019;C0042BLPLM;5200202001;0;223,64;0;0;0;0;0;223,64;0;0;0;0
2019;C0042BLPLM;5200203001;687,02;687;687,01;1668,65;762,52;762,53;762,52;762,52;762,52;1220,96;786,61;786,62
2019;C0042BLPLM;5200203002;327,39;242,51;242,51;589,04;269,17;269,17;269,17;269,17;269,17;-1538,69;277,68;-606,55
2019;C0042BLPLM;5200204001;515,26;515,26;515,25;741,79;571,89;571,89;571,9;571,89;571,89;753,07;589,96;589,96
2019;C0042BLPLM;5200204002;181,88;181,89;181,88;261,85;201,87;201,88;201,88;201,89;201,87;265,83;491,44;-2007,77
2019;C0042BLPLM;5200205001;1752,55;1688;1688;1873,53;1873,53;1873,53;1873,53;1873,53;1873,53;2052,65;1932,72;3878,77
2019;C0042BLPLM;5200205002;428,69;494,64;494,64;549,01;549,01;549,01;549,01;549,01;549,01;378,01;566,36;396,45
2019;C0042BLPLM;5200208001;191,81;223,3;158,02;223,3;223,3;223,3;223,3;223,3;223,3;256,8;256,8;256,8
