ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0042BLREP;5200208004;1.559,25;1.559,25;1.559,25;2.079,00;2.079,00;2.079,00;2.079,00;2.079,00;2.079,00;2.079,00;2.079,00;2.079,00
2022;C0042BLREP;5200503001;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50;1.224,50
2022;C0042BLREP;5200503003;500;500;500;500;500;500;500;500;500;500;500;500
2022;C0042BLRHU;5200201001;6.578,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00;9.778,00
2022;C0042BLRHU;5200203001;365;543;543;543;543;543;543;543;543;543;543;543
2022;C0042BLRHU;5200203002;129;192;192;192;192;192;192;192;192;192;192;192
2022;C0042BLRHU;5200204001;548;815;815;815;815;815;815;815;815;815;815;815
2022;C0042BLRHU;5200204002;194;288;288;288;288;288;288;288;288;288;288;288
2022;C0042BLRHU;5200205001;1.796,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00;2.670,00
2022;C0042BLRHU;5200205002;526;782;782;782;782;782;782;782;782;782;782;782
2022;C0042BLRHU;5200208001;579,9;869,85;869,85;869,85;869,85;869,85;869,85;869,85;869,85;869,85;869,85;869,85
2022;C0042BLRHU;5200208003;15;22;22;22;22;22;22;22;22;22;22;22
2022;C0042BLRHU;5200208004;498,75;997,5;997,5;997,5;997,5;997,5;997,5;997,5;997,5;997,5;997,5;997,5
2022;C0042BLRHU;5200208006;5.000,00;0;0;0;0;0;0;0;0;0;0;0
2022;C0042BLRHU;5200208008;3.670,00;670;670;670;2.670,00;670;670;670;670;670;670;3.670,00
2022;C0042BLRHU;5200503001;2.000,00;0;0;2.000,00;0;0;2.000,00;0;0;2.000,00;0;0
2022;C0042BLRHU;5200503005;150;150;150;150;150;150;150;150;150;150;150;150
2022;C0042BLRHU;5200504002;600;200;200;1.200,00;500;1.500,00;0;1.200,00;0;500;200;1.000,00
2022;C0042BLRHU;5200504012;2.400,00;0;0;0;0;0;3.000,00;0;0;0;0;5.000,00
2022;C0042BOIMP;5200502003;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00;12.300,00
2022;C0042BOIMP;5200502004;500;500;500;500;500;500;500;500;500;500;500;500
2022;C0042BOIMP;5200502005;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00
2022;C0042BOIMP;5200504002;95.000,00;800;800;800;800;800;95.000,00;800;800;800;800;800
2022;C0042BOIMP;5200504008;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00
2022;C0042BOIMP;5200504010;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00;8.500,00
2022;C0042COAES;5200201001;11.468,00;11.468,00;11.468,00;11.468,00;12.729,00;12.729,00;12.729,00;12.729,00;12.729,00;12.729,00;12.729,00;12.729,00
2022;C0042COAES;5200203001;637;637;637;637;709;709;709;709;709;709;709;709
2022;C0042COAES;5200203002;224;224;224;224;250;250;250;250;250;250;250;250
2022;C0042COAES;5200204001;955;955;955;955;1.061,00;1.061,00;1.061,00;1.061,00;1.061,00;1.061,00;1.061,00;1.061,00
2022;C0042COAES;5200204002;337;337;337;337;374;374;374;374;374;374;374;374
